Time,Violent,Sports,Racing,Web Publishing,Animation & Modeling,Early Access,Action,Audio Production,Gore,Strategy,Photo Editing,Video Production,Nudity,Adventure,Design & Illustration,Sexual Content,Software Training,Indie,Simulation,Free to Play,Utilities,RPG,Education,Casual,Massively Multiplayer,Violent_id,Sports_id,Racing_id,Web Publishing_id,Animation & Modeling_id,Early Access_id,Action_id,Audio Production_id,Gore_id,Strategy_id,Photo Editing_id,Video Production_id,Nudity_id,Adventure_id,Design & Illustration_id,Sexual Content_id,Software Training_id,Indie_id,Simulation_id,Free to Play_id,Utilities_id,RPG_id,Education_id,Casual_id,Massively Multiplayer_id
2018-01-28 00:00,166,44119,44119,933,5684,14143,584709,0,32,336583,0,1144,166,584709,5684,38,0,55354,38958,408425,5684,55354,0,14892,584709,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-01-28 12:00,76,30096,30096,900,9090,11360,2750841,0,22,658694,0,1100,76,2750841,9090,40,0,54745,38693,658694,9090,54745,0,22928,2750841,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-01-29 00:00,138,35214,35214,888,5071,12324,484986,0,14,292795,0,1038,138,484986,5071,30,0,46344,31484,351517,5071,46344,0,12861,484986,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-01-29 12:00,115,16734,16734,741,8255,7000,2523534,0,243,559289,0,863,115,2523534,8255,47,0,32858,20076,559289,8255,32858,0,13616,2523534,7510,252950,252950,363890,431960,251570,578080,0,580420,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-01-30 00:00,62,33354,33354,829,5017,9464,460207,0,39,325290,0,973,35,460207,5017,35,0,37938,26286,325290,5017,39991,0,11475,460207,253430,252950,252950,363890,431960,251570,578080,0,580420,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-01-30 12:00,34,16912,16912,767,8310,6798,2546142,0,38,534270,0,835,53,2546142,8310,53,0,32226,19558,534270,8310,41282,0,13565,2546142,393080,252950,252950,363890,431960,251570,578080,0,580420,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-01-31 00:00,165,33006,33006,802,6330,8999,454896,0,45,251438,0,921,165,454896,6330,38,0,37473,25027,298375,6330,37473,0,10686,454896,7510,252950,252950,363890,431960,251570,578080,0,580420,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-01-31 12:00,111,17431,17431,760,8971,6721,2487275,0,66,539048,0,839,111,2487275,8971,40,0,32705,21124,539048,8971,41550,0,13514,2487275,7510,252950,252950,363890,431960,251570,578080,0,580420,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-01 00:00,95,33101,33101,789,5069,8899,476009,0,16,309972,0,921,95,476009,5069,36,0,35670,24717,309972,5069,44955,0,10485,476009,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-01 12:00,33,17703,17703,722,8434,6643,2317878,0,16,535329,0,901,52,2317878,8434,52,0,31499,19582,535329,8434,31499,0,13945,2317878,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-02 00:00,130,33451,33451,816,5017,8732,455637,0,15,273640,0,958,130,455637,5017,38,0,38492,24630,305368,5017,38559,0,10459,455637,7510,252950,252950,363890,431960,251570,578080,0,580420,570,0,1840,7510,578080,431960,385800,0,252490,4000,730,431960,218620,0,304930,578080
2018-02-02 12:00,35,20780,20780,701,8268,6836,2385137,0,14,574438,0,865,43,2385137,8268,43,0,36296,22742,574438,8268,36296,0,15944,2385137,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2018-02-03 00:00,41,43013,43013,829,5552,10862,522928,0,20,312071,0,1046,38,522928,5552,38,0,44833,32038,387528,5552,44833,0,12289,522928,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-03 12:00,55,30158,30158,774,9090,9581,2521400,0,33,680117,0,980,55,2521400,9090,49,0,47766,35949,680117,9090,47766,0,21974,2521400,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-04 00:00,179,44144,44144,951,5722,13287,553030,0,27,394180,0,1186,179,553030,5722,43,0,51613,38060,401021,5722,51613,0,13920,553030,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-04 12:00,72,29932,29932,885,9304,11114,2626818,0,26,657590,0,982,38,2626818,9304,38,0,53080,36847,657590,9304,53080,0,22177,2626818,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-05 00:00,109,29635,29635,880,5014,10711,445046,0,24,299661,0,1041,109,445046,5014,33,0,41309,29835,299661,5014,45555,0,12209,445046,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-05 12:00,39,16319,16319,710,8157,6472,2399924,0,11,544613,0,836,43,2399924,8157,43,0,32574,19590,544613,8157,42720,0,12624,2399924,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-06 00:00,78,32643,32643,800,5155,8943,440491,0,14,289315,0,1005,78,440491,5155,39,0,37322,25331,289315,5155,37920,0,11356,440491,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-06 12:00,48,16442,16442,742,8434,6426,2393164,0,15,550267,0,896,48,2393164,8434,47,0,23711,19384,550267,8434,24814,0,12639,2393164,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,252490,4000,570,431960,218620,0,304930,578080
2018-02-07 00:00,57,32782,32782,857,6413,8542,425042,0,16,251697,0,960,37,425042,6413,37,0,32782,23954,277358,6413,27892,0,9640,425042,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,730,431960,346110,0,304930,578080
2018-02-07 12:00,41,17743,17743,734,8719,6256,2372941,0,17,511637,0,856,44,2372941,8719,44,0,28688,21079,511637,8719,34269,0,12360,2372941,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-08 00:00,150,46873,46873,828,5085,8745,441850,0,17,257020,0,1043,150,441850,5085,48,0,46873,24862,278507,5085,33131,0,10014,441850,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,730,431960,346110,0,304930,578080
2018-02-08 12:00,167,22932,22932,732,8309,6177,2274962,0,3,506667,0,833,40,2274962,8309,40,0,29227,19839,506667,8309,34355,0,13289,2274962,394870,252950,252950,363890,431960,251570,578080,0,580420,570,0,365670,385800,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-09 00:00,47,38929,38929,811,4798,7966,420071,0,18,250222,0,972,40,420071,4798,31,0,44304,24165,277837,4798,44304,0,9516,420071,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,730,431960,252490,0,304930,578080
2018-02-09 12:00,153,23392,23392,671,8029,6410,2204359,0,11,511420,0,884,153,2204359,8029,42,0,42656,22772,511420,8029,42656,0,13279,2204359,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2018-02-10 00:00,50,48105,48105,809,5237,10009,491207,0,25,295592,0,1085,50,491207,5237,33,0,49061,31734,365011,5237,49061,0,11482,491207,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,730,431960,252490,0,304930,578080
2018-02-10 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-11 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-11 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-12 00:00,159,39761,39761,870,5268,11499,453594,0,22,274376,0,1085,159,453594,5268,32,0,45081,33066,290186,5268,45081,0,12906,453594,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-12 12:00,144,21514,21514,760,8412,6757,2100359,0,15,499269,0,968,144,2100359,8412,45,0,35095,22574,499269,8412,35095,0,13501,2100359,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-13 00:00,72,37063,37063,751,5059,8634,414284,0,15,266563,0,1016,72,414284,5059,39,0,38269,27821,282616,5059,38269,0,10872,414284,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-13 12:00,96,20479,20479,691,8039,6224,1977835,0,12,485750,0,879,96,1977835,8039,35,0,32409,22104,485750,8039,32409,0,13053,1977835,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2018-02-14 00:00,60,34112,34112,769,6412,7982,372885,0,25,226232,0,1005,46,372885,6412,46,0,34439,25526,261795,6412,34439,0,9759,372885,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-14 12:00,146,19885,19885,682,7956,5900,1806298,0,9,456725,0,859,146,1806298,7956,33,0,32549,22818,456725,7956,32549,0,12913,1806298,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-15 00:00,0,690,404,0,0,553,333781,0,0,238861,0,0,0,333781,0,0,0,15605,2775,238861,0,11087,0,1607,333781,0,624120,263280,0,0,636480,578080,0,0,570,0,0,0,578080,0,0,0,264710,457140,570,0,238960,0,454650,578080
2018-02-15 12:00,66,19311,19311,657,7365,5900,1298291,0,14,448290,0,819,66,1298291,7365,33,0,31486,21475,448290,7365,31486,0,12907,1298291,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-16 00:00,56,36148,36148,748,4677,8155,333872,0,17,266898,0,1040,23,333872,4677,23,0,37452,25854,266898,4677,37452,0,10330,333872,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-16 12:00,73,21542,21542,722,7462,6497,1694768,0,16,491303,0,823,73,1694768,7462,52,0,35233,23929,491303,7462,50758,0,13864,1694768,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,252490,4000,570,431960,218620,0,304930,578080
2018-02-17 00:00,78,45101,45101,845,4840,10507,397876,0,17,262783,0,1051,39,397876,4840,39,0,45101,32318,386886,4840,44320,0,10962,397876,253430,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,730,431960,346110,0,304930,578080
2018-02-17 12:00,1585,31390,31390,844,7641,9559,1850870,0,16,537757,0,937,1585,1850870,7641,60,0,47398,34701,537757,7641,49363,0,18330,1850870,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-18 00:00,326,45557,45557,952,5172,13391,431405,0,19,312465,0,1189,326,431405,5172,40,0,53073,37275,396683,5172,53073,0,12994,431405,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-18 12:00,102,31997,31997,901,8607,11342,1985628,0,12,568654,0,956,102,1985628,8607,67,0,54124,35536,568654,8607,54124,0,19520,1985628,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-19 00:00,172,36165,36165,937,4662,12461,400280,0,14,273500,0,1032,172,400280,4662,41,0,46399,30995,294333,4662,46399,0,10843,400280,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-19 12:00,413,17857,17857,832,7622,7492,1935858,0,14,475526,0,824,413,1935858,7622,68,0,36151,23233,475526,7622,36151,0,12065,1935858,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-20 00:00,126,36009,36009,896,4688,10967,401098,0,23,259392,0,1050,126,401098,4688,38,0,42990,30979,292181,4688,42990,0,10364,401098,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-20 12:00,378,17727,17727,790,7797,7149,2008787,0,11,482610,0,861,378,2008787,7797,62,0,35810,22287,482610,7797,37972,0,11969,2008787,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-02-21 00:00,403,33790,33790,871,6033,9469,385744,0,11,234011,0,1000,403,385744,6033,46,0,40639,26209,276011,6033,40639,0,9312,385744,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-21 12:00,213,17932,17932,768,8570,7240,2097382,0,11,481019,0,850,213,2097382,8570,56,0,37740,22722,481019,8570,37740,0,12179,2097382,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-22 00:00,127,34972,34972,802,4927,9120,396213,0,11,253641,0,1039,127,396213,4927,39,0,40550,26252,283051,4927,40550,0,9642,396213,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2018-02-22 12:00,113,19723,19723,760,8426,7004,1745208,0,22,504898,0,911,113,1745208,8426,66,0,39227,23879,504898,8426,39227,0,13607,1745208,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2018-02-23 00:00,77,33538,33538,794,4782,9045,406241,0,6,264087,0,986,77,406241,4782,38,0,41686,38389,291886,4782,46034,0,9618,406241,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,218620,0,304930,578080
2018-02-23 12:00,235,19989,19989,734,8427,7344,2254987,0,14,540998,0,878,235,2254987,8427,64,0,41650,28020,540998,8427,41650,0,14530,2254987,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,281990,570,431960,346110,0,304930,578080
2018-02-24 00:00,63,42628,42628,764,5174,10476,449519,0,17,290911,0,1148,63,449519,5174,44,0,49591,43552,369822,5174,49591,0,11406,449519,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,346110,0,304930,578080
2018-02-24 12:00,61,29874,29874,797,9060,9510,2396596,0,29,582756,0,980,62,2396596,9060,62,0,56074,39736,582756,9060,56074,0,19515,2396596,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,281990,570,431960,346110,0,304930,578080
2018-02-25 00:00,68,42087,42087,891,5524,12499,473355,0,17,311920,0,1210,68,473355,5524,40,0,55266,51259,377471,5524,55266,0,12518,473355,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,346110,0,304930,578080
2018-02-25 12:00,119,30738,30738,900,9241,10691,2448406,0,46,616409,0,1005,119,2448406,9241,38,0,59109,43196,616409,9241,59109,0,19827,2448406,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,281990,570,431960,346110,0,304930,578080
2018-02-26 00:00,243,33216,33216,872,4970,11225,410644,0,15,265635,0,1066,243,410644,4970,41,0,46176,44558,271791,4970,46176,0,10389,410644,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,346110,0,304930,578080
2018-02-26 12:00,804,17230,17230,713,8552,6461,2338833,0,10,498615,0,845,804,2338833,8552,47,0,37858,25392,498615,8552,45578,0,10968,2338833,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,281990,570,431960,218620,0,304930,578080
2018-02-27 00:00,412,31776,31776,772,4663,8291,389672,0,16,251609,0,1003,412,389672,4663,34,0,38948,34449,259492,4663,38948,0,9431,389672,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,346110,0,304930,578080
2018-02-27 12:00,165,17547,17547,721,8481,6417,2324706,0,19,501589,0,856,165,2324706,8481,38,0,37368,24199,501589,8481,46097,0,11826,2324706,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,281990,570,431960,218620,0,304930,578080
2018-02-28 00:00,453,31533,31533,793,6285,8121,377619,0,14,202653,0,1065,453,377619,6285,49,0,37497,30696,219968,6285,37497,0,8287,377619,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,346110,0,304930,578080
2018-02-28 12:00,100,18250,18250,731,9095,6601,2341539,0,19,488523,0,896,100,2341539,9095,46,0,36709,23019,488523,9095,36709,0,11767,2341539,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,281990,570,431960,346110,0,304930,578080
2018-03-01 00:00,430,30743,30743,727,4962,8068,407296,0,15,243108,0,1042,430,407296,4962,41,0,36099,28573,257152,4962,36099,0,8955,407296,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,281990,730,431960,346110,0,304930,578080
2018-03-01 12:00,194,18023,18023,695,8647,6484,2299836,0,12,499027,0,846,194,2299836,8647,44,0,35773,22309,499027,8647,43429,0,11564,2299836,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,218620,0,304930,578080
2018-03-02 00:00,288,32328,32328,715,4950,8150,386700,0,17,252604,0,1039,288,386700,4950,38,0,37865,28344,268368,4950,37865,0,8848,386700,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,281990,730,431960,252490,0,304930,578080
2018-03-02 12:00,505,19493,19493,676,8371,6564,2126784,0,9,505826,0,867,505,2126784,8371,40,0,38236,24187,505826,8371,47080,0,12865,2126784,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,365670,7510,578080,431960,385800,0,252490,4000,570,431960,218620,0,304930,578080
2018-03-03 00:00,411,40443,40443,722,5355,9642,449140,0,18,313843,0,1191,411,449140,5355,29,0,68022,32777,353797,5355,68022,0,10817,449140,7510,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,281990,730,431960,238960,0,304930,578080
